Xd;Yd;Xu;Yu
2067.6082;980.2185;80.0000;56.0000
2095.7711;979.5039;81.0000;56.0000
2123.5225;978.6473;82.0000;56.0000
2151.5109;978.2650;83.0000;56.0000
2179.0525;977.7945;84.0000;56.0000
2205.9207;977.0347;85.0000;56.0000
2233.4635;976.4831;86.0000;56.0000
2260.1005;976.0787;87.0000;56.0000
2287.4602;975.4448;88.0000;56.0000
2313.5794;974.5321;89.0000;56.0000
2340.0524;973.9386;90.0000;56.0000
2366.5958;973.5459;91.0000;56.0000
2393.0195;973.0708;92.0000;56.0000
2419.0499;972.4395;93.0000;56.0000
88.5214;1049.2935;13.0000;57.0000
116.1668;1048.6634;14.0000;57.0000
144.1472;1048.1573;15.0000;57.0000
171.8718;1047.5337;16.0000;57.0000
200.1104;1046.8474;17.0000;57.0000
227.9371;1046.2146;18.0000;57.0000
256.4507;1045.6022;19.0000;57.0000
285.1748;1044.8494;20.0000;57.0000
313.4812;1044.2849;21.0000;57.0000
341.7556;1043.7328;22.0000;57.0000
370.7903;1043.0879;23.0000;57.0000
399.6065;1042.4358;24.0000;57.0000
428.6328;1041.7673;25.0000;57.0000
457.7486;1041.1160;26.0000;57.0000
486.9910;1040.6145;27.0000;57.0000
516.1113;1040.2255;28.0000;57.0000
545.5415;1039.6363;29.0000;57.0000
575.2055;1038.9197;30.0000;57.0000
604.9734;1038.4003;31.0000;57.0000
634.3782;1038.0152;32.0000;57.0000
664.0609;1037.4911;33.0000;57.0000
694.1655;1036.9003;34.0000;57.0000
723.7451;1036.3261;35.0000;57.0000
754.2004;1035.4120;36.0000;57.0000
783.9204;1034.6432;37.0000;57.0000
814.4053;1034.1190;38.0000;57.0000
844.7656;1033.5391;39.0000;57.0000
875.0739;1032.8430;40.0000;57.0000
905.4348;1032.2327;41.0000;57.0000
935.7005;1031.5366;42.0000;57.0000
965.9825;1030.8325;43.0000;57.0000
996.5375;1030.3429;44.0000;57.0000
1027.3391;1029.7645;45.0000;57.0000
1057.8712;1028.9504;46.0000;57.0000
1088.2015;1028.1829;47.0000;57.0000
1118.8450;1027.4893;48.0000;57.0000
1149.4754;1026.8503;49.0000;57.0000
1180.0455;1026.2208;50.0000;57.0000
1210.7893;1025.4543;51.0000;57.0000
1241.2420;1024.6157;52.0000;57.0000
1271.5875;1024.0195;53.0000;57.0000
1302.2730;1023.5608;54.0000;57.0000
1332.8208;1023.0130;55.0000;57.0000
1362.9203;1022.2994;56.0000;57.0000
1393.4264;1021.5113;57.0000;57.0000
1423.6427;1020.8268;58.0000;57.0000
1453.7051;1020.3628;59.0000;57.0000
1484.2366;1019.9209;60.0000;57.0000
1514.0974;1019.2420;61.0000;57.0000
1544.4638;1018.5388;62.0000;57.0000
1574.1205;1018.0717;63.0000;57.0000
1604.3514;1017.6964;64.0000;57.0000
1633.8644;1017.1349;65.0000;57.0000
1663.8315;1016.6510;66.0000;57.0000
1693.4761;1016.3121;67.0000;57.0000
1723.0438;1015.8177;68.0000;57.0000
1752.5104;1015.2989;69.0000;57.0000
1781.7787;1014.9363;70.0000;57.0000
1811.2761;1014.3932;71.0000;57.0000
1840.1396;1013.8521;72.0000;57.0000
1869.2888;1013.5678;73.0000;57.0000
1898.0244;1013.1244;74.0000;57.0000
1927.1214;1012.4026;75.0000;57.0000
1955.4697;1011.5721;76.0000;57.0000
1983.7304;1011.0920;77.0000;57.0000
2012.0939;1010.8046;78.0000;57.0000
2040.3936;1010.2346;79.0000;57.0000
2068.6368;1009.4501;80.0000;57.0000
2096.3785;1008.7381;81.0000;57.0000
2124.0286;1008.4114;82.0000;57.0000
2151.6308;1007.9786;83.0000;57.0000
2179.4644;1007.2226;84.0000;57.0000
2206.5774;1006.4930;85.0000;57.0000
2233.6181;1005.7809;86.0000;57.0000
2260.7818;1005.0996;87.0000;57.0000
2287.5263;1004.3445;88.0000;57.0000
2313.6893;1003.5844;89.0000;57.0000
2340.7886;1002.7939;90.0000;57.0000
2367.2915;1002.1601;91.0000;57.0000
2393.5033;1001.6203;92.0000;57.0000
2419.4950;1001.3727;93.0000;57.0000
89.4155;1078.8790;13.0000;58.0000
116.9758;1078.3894;14.0000;58.0000
144.9419;1077.8251;15.0000;58.0000
172.6657;1077.1931;16.0000;58.0000
200.9073;1076.6589;17.0000;58.0000
371.5783;1072.8669;23.0000;58.0000
400.3647;1072.3927;24.0000;58.0000
429.4323;1072.0212;25.0000;58.0000
458.4589;1071.3913;26.0000;58.0000
487.7231;1070.5926;27.0000;58.0000
664.8192;1067.9013;33.0000;58.0000
694.9072;1067.0398;34.0000;58.0000
724.5626;1066.5899;35.0000;58.0000
754.9498;1066.1148;36.0000;58.0000
784.6638;1065.2543;37.0000;58.0000
966.6916;1061.6096;43.0000;58.0000
997.4140;1060.6567;44.0000;58.0000
1028.0389;1060.2606;45.0000;58.0000
1058.4702;1059.4896;46.0000;58.0000
1088.8530;1058.5660;47.0000;58.0000
1272.4008;1054.5350;53.0000;58.0000
1302.9360;1053.7462;54.0000;58.0000
1333.2257;1053.2410;55.0000;58.0000
1363.5764;1052.7760;56.0000;58.0000
1394.1421;1052.0996;57.0000;58.0000
1574.6587;1048.5631;63.0000;58.0000
1604.9382;1047.8614;64.0000;58.0000
1634.5268;1047.2048;65.0000;58.0000
1664.2196;1046.7708;66.0000;58.0000
1694.0795;1046.3163;67.0000;58.0000
1869.5816;1043.4556;73.0000;58.0000
1898.5241;1042.5004;74.0000;58.0000
1927.3783;1041.8656;75.0000;58.0000
1955.7062;1041.4928;76.0000;58.0000
1984.4988;1041.2350;77.0000;58.0000
2152.0068;1037.4492;83.0000;58.0000
2179.5783;1036.2646;84.0000;58.0000
2207.2043;1035.6044;85.0000;58.0000
2233.7778;1034.7671;86.0000;58.0000
2261.3099;1034.2903;87.0000;58.0000
2419.6207;1029.6664;93.0000;58.0000
90.2837;1108.4395;13.0000;59.0000
117.8338;1107.9631;14.0000;59.0000
145.7734;1107.4970;15.0000;59.0000
173.5924;1107.0180;16.0000;59.0000
201.7344;1106.3407;17.0000;59.0000
372.3965;1102.9585;23.0000;59.0000
401.2161;1102.3501;24.0000;59.0000
430.1942;1101.8450;25.0000;59.0000
459.2872;1101.3845;26.0000;59.0000
488.5007;1100.7863;27.0000;59.0000
665.6531;1098.2197;33.0000;59.0000
695.6157;1097.3837;34.0000;59.0000
725.5127;1096.6999;35.0000;59.0000
755.5759;1096.4140;36.0000;59.0000
785.5802;1095.9018;37.0000;59.0000
967.5578;1092.1869;43.0000;59.0000
998.2441;1091.3364;44.0000;59.0000
1028.7018;1090.6347;45.0000;59.0000
1059.0880;1090.2393;46.0000;59.0000
1089.6088;1089.2716;47.0000;59.0000
1273.1163;1085.2639;53.0000;59.0000
1303.3386;1084.4124;54.0000;59.0000
1333.7021;1083.6324;55.0000;59.0000
1364.3462;1082.9521;56.0000;59.0000
1394.6871;1082.3663;57.0000;59.0000
1575.3757;1078.7434;63.0000;59.0000
1605.2337;1078.2681;64.0000;59.0000
1635.2155;1077.5241;65.0000;59.0000
1664.7379;1076.7427;66.0000;59.0000
1694.5330;1076.3627;67.0000;59.0000
1869.8634;1072.9305;73.0000;59.0000
1899.0138;1072.4159;74.0000;59.0000
1927.5953;1072.0658;75.0000;59.0000
1956.3528;1071.4426;76.0000;59.0000
1985.1311;1070.5132;77.0000;59.0000
2152.6289;1066.3848;83.0000;59.0000
2179.7627;1065.6436;84.0000;59.0000
2207.5257;1064.8258;85.0000;59.0000
2234.3516;1064.4508;86.0000;59.0000
2261.5332;1063.1254;87.0000;59.0000
2419.7719;1058.6570;93.0000;59.0000
91.2044;1137.9188;13.0000;60.0000
118.7412;1137.5134;14.0000;60.0000
146.6491;1137.0167;15.0000;60.0000
174.5143;1136.4741;16.0000;60.0000
202.5750;1136.0354;17.0000;60.0000
373.2951;1132.7620;23.0000;60.0000
402.0962;1132.3683;24.0000;60.0000
431.0532;1132.0261;25.0000;60.0000
460.1333;1131.4840;26.0000;60.0000
489.3591;1130.8567;27.0000;60.0000
666.5334;1128.3104;33.0000;60.0000
696.3443;1127.8698;34.0000;60.0000
726.4273;1127.0646;35.0000;60.0000
756.2246;1126.5324;36.0000;60.0000
786.4958;1126.3818;37.0000;60.0000
968.4528;1122.3654;43.0000;60.0000
998.9695;1121.6428;44.0000;60.0000
1029.2520;1120.8469;45.0000;60.0000
1059.6843;1120.2918;46.0000;60.0000
1090.4592;1119.9532;47.0000;60.0000
1273.4774;1115.5005;53.0000;60.0000
1303.7542;1115.0078;54.0000;60.0000
1334.4593;1114.2135;55.0000;60.0000
1365.0092;1113.5188;56.0000;60.0000
1395.0902;1112.7969;57.0000;60.0000
1575.9453;1108.7762;63.0000;60.0000
1605.6923;1108.2645;64.0000;60.0000
1635.6186;1107.8007;65.0000;60.0000
1665.3953;1107.2299;66.0000;60.0000
1694.9476;1106.4319;67.0000;60.0000
1870.5106;1102.9128;73.0000;60.0000
1899.4351;1102.4121;74.0000;60.0000
1927.8750;1101.6226;75.0000;60.0000
1956.8007;1100.8489;76.0000;60.0000
1985.3231;1100.2895;77.0000;60.0000
2153.1645;1095.7353;83.0000;60.0000
2180.1971;1094.5849;84.0000;60.0000
2207.5482;1094.2213;85.0000;60.0000
2234.9884;1093.2524;86.0000;60.0000
2261.6272;1092.2896;87.0000;60.0000
2420.0698;1087.3306;93.0000;60.0000
92.1895;1167.3794;13.0000;61.0000
119.6951;1166.9540;14.0000;61.0000
147.6118;1166.5739;15.0000;61.0000
175.5130;1166.3214;16.0000;61.0000
203.5224;1165.6692;17.0000;61.0000
374.2346;1162.8750;23.0000;61.0000
403.0155;1162.3535;24.0000;61.0000
431.9806;1161.9618;25.0000;61.0000
461.0345;1161.6849;26.0000;61.0000
490.2417;1161.2114;27.0000;61.0000
667.4976;1158.3966;33.0000;61.0000
697.1476;1158.1753;34.0000;61.0000
727.3229;1157.5580;35.0000;61.0000
756.9892;1156.7537;36.0000;61.0000
787.3969;1156.4282;37.0000;61.0000
969.2668;1152.6187;43.0000;61.0000
999.5024;1152.3548;44.0000;61.0000
1029.7839;1151.4694;45.0000;61.0000
1060.4798;1150.5968;46.0000;61.0000
1091.2379;1150.0374;47.0000;61.0000
1273.8249;1145.6827;53.0000;61.0000
1304.4950;1145.2211;54.0000;61.0000
1335.1856;1144.5644;55.0000;61.0000
1365.3551;1143.8380;56.0000;61.0000
1395.6551;1143.3270;57.0000;61.0000
1576.2829;1139.2569;63.0000;61.0000
1606.4326;1138.3628;64.0000;61.0000
1635.9433;1137.5390;65.0000;61.0000
1665.8228;1136.8105;66.0000;61.0000
1695.4417;1136.3595;67.0000;61.0000
1871.0712;1132.5034;73.0000;61.0000
1899.6291;1131.8941;74.0000;61.0000
1928.2662;1131.0821;75.0000;61.0000
1957.1888;1130.5005;76.0000;61.0000
1985.4790;1130.2936;77.0000;61.0000
2153.4152;1124.6348;83.0000;61.0000
2180.7876;1124.4122;84.0000;61.0000
2207.6065;1123.4252;85.0000;61.0000
2235.3405;1122.3472;86.0000;61.0000
2261.7706;1121.3368;87.0000;61.0000
2420.4787;1115.8515;93.0000;61.0000
93.2107;1196.7186;13.0000;62.0000
120.6801;1196.4364;14.0000;62.0000
148.6453;1196.0494;15.0000;62.0000
176.5022;1195.6013;16.0000;62.0000
204.5619;1195.3440;17.0000;62.0000
375.2104;1192.7050;23.0000;62.0000
404.0031;1192.3688;24.0000;62.0000
432.9415;1192.0331;25.0000;62.0000
461.9862;1191.5134;26.0000;62.0000
491.1689;1191.0642;27.0000;62.0000
668.4621;1188.4703;33.0000;62.0000
697.9820;1188.2383;34.0000;62.0000
728.2142;1187.8766;35.0000;62.0000
757.8233;1187.2747;36.0000;62.0000
788.2789;1186.4965;37.0000;62.0000
970.0165;1183.1456;43.0000;62.0000
1000.0133;1182.3755;44.0000;62.0000
1030.5522;1182.0074;45.0000;62.0000
1061.3535;1181.2437;46.0000;62.0000
1091.8153;1180.3829;47.0000;62.0000
1274.5367;1176.2284;53.0000;62.0000
1305.2615;1175.5230;54.0000;62.0000
1335.5803;1174.7019;55.0000;62.0000
1365.7266;1173.7376;56.0000;62.0000
1396.4611;1173.4652;57.0000;62.0000
1576.7297;1169.3139;63.0000;62.0000
1606.9077;1168.5195;64.0000;62.0000
1636.5446;1167.8954;65.0000;62.0000
1666.0988;1167.2785;66.0000;62.0000
1695.8552;1166.3776;67.0000;62.0000
1871.3195;1162.3414;73.0000;62.0000
1899.8763;1161.8434;74.0000;62.0000
1928.8142;1161.0144;75.0000;62.0000
1957.4842;1160.3708;76.0000;62.0000
1985.5877;1159.4690;77.0000;62.0000
2153.4946;1154.2767;83.0000;62.0000
2181.2417;1153.2252;84.0000;62.0000
2207.8583;1152.2817;85.0000;62.0000
2235.4521;1151.1404;86.0000;62.0000
2262.0388;1150.2145;87.0000;62.0000
2420.8255;1144.5543;93.0000;62.0000
94.3265;1226.2209;13.0000;63.0000
121.7759;1225.9461;14.0000;63.0000
149.7209;1225.5394;15.0000;63.0000
177.5394;1225.1760;16.0000;63.0000
205.6331;1224.8450;17.0000;63.0000
233.6182;1224.4511;18.0000;63.0000
261.9895;1224.1229;19.0000;63.0000
290.4531;1223.8046;20.0000;63.0000
319.0153;1223.4051;21.0000;63.0000
347.5152;1222.9580;22.0000;63.0000
376.2574;1222.6422;23.0000;63.0000
405.0267;1222.2498;24.0000;63.0000
433.9537;1221.8478;25.0000;63.0000
462.9851;1221.5940;26.0000;63.0000
492.1750;1221.2094;27.0000;63.0000
521.5316;1220.6340;28.0000;63.0000
551.1664;1220.2670;29.0000;63.0000
580.3669;1219.9831;30.0000;63.0000
609.6171;1219.4543;31.0000;63.0000
639.5299;1218.9707;32.0000;63.0000
669.4449;1218.6746;33.0000;63.0000
698.8673;1218.3601;34.0000;63.0000
729.0916;1217.9038;35.0000;63.0000
758.6940;1217.4369;36.0000;63.0000
789.1439;1216.8954;37.0000;63.0000
819.0878;1216.3776;38.0000;63.0000
849.4174;1215.8283;39.0000;63.0000
879.5812;1215.2502;40.0000;63.0000
909.6773;1214.7317;41.0000;63.0000
940.3893;1214.2048;42.0000;63.0000
970.7261;1213.4679;43.0000;63.0000
1000.7628;1212.6675;44.0000;63.0000
1031.4865;1212.0901;45.0000;63.0000
1062.1523;1211.6427;46.0000;63.0000
1092.4019;1211.0417;47.0000;63.0000
1122.8065;1210.2661;48.0000;63.0000
1153.4694;1209.4740;49.0000;63.0000
1183.8598;1208.6967;50.0000;63.0000
1214.2062;1208.0163;51.0000;63.0000
1244.8010;1207.4763;52.0000;63.0000
1275.3551;1206.8430;53.0000;63.0000
1305.6847;1206.0949;54.0000;63.0000
1335.9369;1205.3138;55.0000;63.0000
1366.4714;1204.4810;56.0000;63.0000
1397.0219;1203.6832;57.0000;63.0000
1427.0384;1202.9400;58.0000;63.0000
1457.2147;1202.1934;59.0000;63.0000
1487.3515;1201.5251;60.0000;63.0000
1517.3887;1200.9080;61.0000;63.0000
1547.3548;1200.1735;62.0000;63.0000
1577.3436;1199.3883;63.0000;63.0000
1607.1514;1198.5084;64.0000;63.0000
1637.1391;1197.5682;65.0000;63.0000
1666.5659;1196.9835;66.0000;63.0000
1696.1272;1196.4649;67.0000;63.0000
1725.6986;1195.8584;68.0000;63.0000
1755.2328;1195.1487;69.0000;63.0000
1784.5051;1194.4488;70.0000;63.0000
1813.4740;1193.5536;71.0000;63.0000
1842.5393;1192.8191;72.0000;63.0000
1871.5113;1192.2203;73.0000;63.0000
1900.3228;1191.4423;74.0000;63.0000
1929.2940;1190.4546;75.0000;63.0000
1957.5883;1189.5325;76.0000;63.0000
1985.7403;1188.7141;77.0000;63.0000
2014.1060;1187.8711;78.0000;63.0000
2042.3598;1187.0842;79.0000;63.0000
2070.3309;1186.3331;80.0000;63.0000
2097.8928;1185.4352;81.0000;63.0000
2125.6666;1184.4303;82.0000;63.0000
2153.5546;1183.4011;83.0000;63.0000
2181.3686;1182.2932;84.0000;63.0000
2208.0967;1181.2249;85.0000;63.0000
2235.5207;1180.1394;86.0000;63.0000
2262.2761;1179.1108;87.0000;63.0000
2289.3663;1178.0312;88.0000;63.0000
2315.6104;1176.9816;89.0000;63.0000
2342.0350;1175.9647;90.0000;63.0000
2368.6465;1174.9561;91.0000;63.0000
2394.9850;1173.9768;92.0000;63.0000
2420.9898;1173.2608;93.0000;63.0000
95.4215;1255.5126;13.0000;64.0000
122.9349;1255.2711;14.0000;64.0000
150.8855;1254.9544;15.0000;64.0000
178.6695;1254.7004;16.0000;64.0000
206.7761;1254.4165;17.0000;64.0000
234.7464;1254.1075;18.0000;64.0000
263.1884;1253.7911;19.0000;64.0000
291.6014;1253.4935;20.0000;64.0000
319.9883;1253.1626;21.0000;64.0000
348.5503;1252.8373;22.0000;64.0000
377.3178;1252.4251;23.0000;64.0000
406.1089;1252.0766;24.0000;64.0000
435.0209;1251.7878;25.0000;64.0000
464.0633;1251.4019;26.0000;64.0000
493.2163;1251.0019;27.0000;64.0000
522.5464;1250.6464;28.0000;64.0000
552.0271;1250.1836;29.0000;64.0000
581.4171;1249.7854;30.0000;64.0000
610.6875;1249.6202;31.0000;64.0000
640.4362;1249.2733;32.0000;64.0000
670.4582;1248.6987;33.0000;64.0000
699.8307;1248.3770;34.0000;64.0000
730.0211;1248.1519;35.0000;64.0000
759.6571;1247.6537;36.0000;64.0000
790.0306;1247.0029;37.0000;64.0000
819.7364;1246.5579;38.0000;64.0000
850.2961;1246.1738;39.0000;64.0000
880.3764;1245.5481;40.0000;64.0000
910.5476;1244.8171;41.0000;64.0000
941.3032;1244.3878;42.0000;64.0000
971.3751;1244.0848;43.0000;64.0000
1001.6456;1243.3515;44.0000;64.0000
1032.4118;1242.4420;45.0000;64.0000
1062.8649;1241.6987;46.0000;64.0000
1093.0355;1241.1260;47.0000;64.0000
1123.5304;1240.6082;48.0000;64.0000
1154.2742;1240.0277;49.0000;64.0000
1184.6943;1239.3203;50.0000;64.0000
1214.9043;1238.4623;51.0000;64.0000
1245.4734;1237.6550;52.0000;64.0000
1275.9859;1236.8830;53.0000;64.0000
1306.0334;1236.1650;54.0000;64.0000
1336.5849;1235.5681;55.0000;64.0000
1367.1758;1234.9721;56.0000;64.0000
1397.2923;1234.1981;57.0000;64.0000
1427.4752;1233.3740;58.0000;64.0000
1457.6244;1232.4574;59.0000;64.0000
1487.5888;1231.5945;60.0000;64.0000
1517.9389;1230.8397;61.0000;64.0000
1547.6282;1230.0983;62.0000;64.0000
1577.7060;1229.4031;63.0000;64.0000
1607.5459;1228.7452;64.0000;64.0000
1637.3476;1228.0344;65.0000;64.0000
1667.1022;1227.2969;66.0000;64.0000
1696.5624;1226.5057;67.0000;64.0000
1725.8309;1225.5678;68.0000;64.0000
1755.4318;1224.7786;69.0000;64.0000
1784.9689;1224.0817;70.0000;64.0000
1813.7521;1223.3543;71.0000;64.0000
1843.2905;1222.5956;72.0000;64.0000
1871.6706;1221.7995;73.0000;64.0000
1900.6441;1220.9341;74.0000;64.0000
1929.4050;1220.0432;75.0000;64.0000
1957.6909;1219.1735;76.0000;64.0000
1985.9657;1218.2693;77.0000;64.0000
2014.2983;1217.3535;78.0000;64.0000
2042.7463;1216.5144;79.0000;64.0000
2070.8007;1215.6580;80.0000;64.0000
2098.3326;1214.6857;81.0000;64.0000
2125.6509;1213.5806;82.0000;64.0000
2153.6133;1212.4853;83.0000;64.0000
2181.4729;1211.4164;84.0000;64.0000
2208.2392;1210.3258;85.0000;64.0000
2235.5648;1209.2276;86.0000;64.0000
2262.3957;1208.1577;87.0000;64.0000
2289.4445;1207.0505;88.0000;64.0000
2315.7021;1205.9762;89.0000;64.0000
2342.1750;1204.8939;90.0000;64.0000
2368.7272;1203.8181;91.0000;64.0000
2395.1619;1202.7874;92.0000;64.0000
2421.1155;1201.7389;93.0000;64.0000
96.5845;1284.8421;13.0000;65.0000
123.9009;1284.7980;14.0000;65.0000
152.1063;1284.5229;15.0000;65.0000
179.8262;1284.2663;16.0000;65.0000
207.9890;1283.9852;17.0000;65.0000
235.9636;1283.7104;18.0000;65.0000
264.3683;1283.4444;19.0000;65.0000
292.7465;1283.1639;20.0000;65.0000
321.0817;1282.8788;21.0000;65.0000
349.7067;1282.5456;22.0000;65.0000
378.4701;1282.2935;23.0000;65.0000
407.2226;1282.0053;24.0000;65.0000
436.1547;1281.6443;25.0000;65.0000
465.1732;1281.3841;26.0000;65.0000
494.3472;1281.0834;27.0000;65.0000
523.6265;1280.6185;28.0000;65.0000
553.0674;1280.2488;29.0000;65.0000
582.4463;1279.9703;30.0000;65.0000
611.7211;1279.6608;31.0000;65.0000
641.4770;1279.4273;32.0000;65.0000
671.4370;1279.0547;33.0000;65.0000
700.8023;1278.5369;34.0000;65.0000
730.9623;1278.1988;35.0000;65.0000
760.6236;1277.9663;36.0000;65.0000
790.9346;1277.3776;37.0000;65.0000
820.6697;1276.6414;38.0000;65.0000
851.2061;1276.2647;39.0000;65.0000
881.2152;1275.9889;40.0000;65.0000
911.5154;1275.3407;41.0000;65.0000
942.0967;1274.5137;42.0000;65.0000
972.0364;1273.9395;43.0000;65.0000
1002.5234;1273.5364;44.0000;65.0000
1033.2120;1273.0492;45.0000;65.0000
1063.4419;1272.3775;46.0000;65.0000
1093.6983;1271.5149;47.0000;65.0000
1124.4213;1270.6558;48.0000;65.0000
1155.0226;1270.0034;49.0000;65.0000
1185.1722;1269.5449;50.0000;65.0000
1215.6002;1268.9804;51.0000;65.0000
1246.2761;1268.1802;52.0000;65.0000
1276.4856;1267.3493;53.0000;65.0000
1306.6573;1266.5026;54.0000;65.0000
1337.3490;1265.6922;55.0000;65.0000
1367.5215;1264.9825;56.0000;65.0000
1397.6802;1264.2648;57.0000;65.0000
1428.1384;1263.5954;58.0000;65.0000
1457.9143;1262.8406;59.0000;65.0000
1488.3470;1262.0039;60.0000;65.0000
1518.0744;1261.2306;61.0000;65.0000
1548.3373;1260.3166;62.0000;65.0000
1577.9927;1259.4170;63.0000;65.0000
1607.9627;1258.4983;64.0000;65.0000
1637.6481;1257.5966;65.0000;65.0000
1667.3461;1257.0002;66.0000;65.0000
1697.0384;1256.4388;67.0000;65.0000
1726.4103;1255.7321;68.0000;65.0000
1755.6764;1255.0297;69.0000;65.0000
1785.1712;1254.2883;70.0000;65.0000
1813.8155;1253.3465;71.0000;65.0000
1843.3270;1252.3741;72.0000;65.0000
1871.8400;1251.4692;73.0000;65.0000
1900.8988;1250.5427;74.0000;65.0000
1929.4381;1249.5078;75.0000;65.0000
1957.8054;1248.5630;76.0000;65.0000
1986.1464;1247.6758;77.0000;65.0000
2014.6032;1246.8109;78.0000;65.0000
2043.0151;1245.9914;79.0000;65.0000
2070.9730;1244.9920;80.0000;65.0000
2098.6038;1243.8029;81.0000;65.0000
2125.9776;1242.6354;82.0000;65.0000
2153.6523;1241.5485;83.0000;65.0000
2181.5317;1240.4298;84.0000;65.0000
2208.3723;1239.3831;85.0000;65.0000
2235.5832;1238.2780;86.0000;65.0000
2262.4690;1237.1596;87.0000;65.0000
2289.4471;1236.0191;88.0000;65.0000
2315.7060;1234.9055;89.0000;65.0000
2342.0738;1233.7302;90.0000;65.0000
2368.7708;1232.5667;91.0000;65.0000
2395.2088;1231.4647;92.0000;65.0000
2421.2001;1230.3835;93.0000;65.0000
97.8108;1314.3946;13.0000;66.0000
125.4850;1314.1334;14.0000;66.0000
153.3156;1313.9428;15.0000;66.0000
181.0667;1313.8196;16.0000;66.0000
209.2164;1313.6129;17.0000;66.0000
237.1866;1313.2806;18.0000;66.0000
265.5262;1312.9649;19.0000;66.0000
294.0331;1312.7304;20.0000;66.0000
322.3521;1312.4796;21.0000;66.0000
350.8307;1312.2880;22.0000;66.0000
379.6381;1312.0469;23.0000;66.0000
408.4090;1311.7993;24.0000;66.0000
437.3069;1311.5890;25.0000;66.0000
466.3572;1311.2933;26.0000;66.0000
495.4763;1310.9323;27.0000;66.0000
524.7336;1310.6113;28.0000;66.0000
554.1908;1310.2722;29.0000;66.0000
583.4629;1310.0024;30.0000;66.0000
612.7622;1309.8030;31.0000;66.0000
642.5546;1309.3991;32.0000;66.0000
672.4326;1308.9737;33.0000;66.0000
701.8134;1308.7035;34.0000;66.0000
731.9576;1308.3395;35.0000;66.0000
761.6004;1307.9291;36.0000;66.0000
791.8645;1307.5667;37.0000;66.0000
821.5936;1307.0563;38.0000;66.0000
852.0729;1306.4037;39.0000;66.0000
881.9909;1305.9988;40.0000;66.0000
912.4776;1305.6668;41.0000;66.0000
942.9443;1305.0907;42.0000;66.0000
972.8219;1304.3508;43.0000;66.0000
1003.4339;1303.6177;44.0000;66.0000
1033.8867;1303.0092;45.0000;66.0000
1063.9963;1302.5592;46.0000;66.0000
1094.5265;1302.0577;47.0000;66.0000
1125.2589;1301.3056;48.0000;66.0000
1155.5119;1300.4170;49.0000;66.0000
1185.6519;1299.6191;50.0000;66.0000
1216.4149;1298.8626;51.0000;66.0000
1246.9519;1298.1582;52.0000;66.0000
1276.9856;1297.6133;53.0000;66.0000
1307.4302;1297.0287;54.0000;66.0000
1337.8521;1296.2497;55.0000;66.0000
1367.8343;1295.4137;56.0000;66.0000
1398.3985;1294.5003;57.0000;66.0000
1428.5139;1293.6037;58.0000;66.0000
1458.5045;1292.7462;59.0000;66.0000
1488.8762;1291.9445;60.0000;66.0000
1518.5235;1291.1838;61.0000;66.0000
1548.7882;1290.3655;62.0000;66.0000
1578.5284;1289.5387;63.0000;66.0000
1608.2184;1288.7566;64.0000;66.0000
1638.0860;1287.9539;65.0000;66.0000
1667.6322;1287.1580;66.0000;66.0000
1697.3503;1286.3446;67.0000;66.0000
1726.7163;1285.3885;68.0000;66.0000
1756.0565;1284.5161;69.0000;66.0000
1785.3232;1283.6183;70.0000;66.0000
1814.2473;1282.7600;71.0000;66.0000
1843.3541;1282.2456;72.0000;66.0000
1872.0409;1281.0293;73.0000;66.0000
1901.1537;1280.0590;74.0000;66.0000
1929.5463;1279.1108;75.0000;66.0000
1957.9044;1278.1223;76.0000;66.0000
1986.3147;1277.1508;77.0000;66.0000
2014.7961;1276.1419;78.0000;66.0000
2043.0388;1275.0986;79.0000;66.0000
2071.1230;1274.0124;80.0000;66.0000
2098.8316;1272.4254;81.0000;66.0000
2126.1105;1271.7697;82.0000;66.0000
2153.6680;1270.6173;83.0000;66.0000
2181.5283;1269.4969;84.0000;66.0000
2208.4331;1268.3602;85.0000;66.0000
2235.5814;1267.2030;86.0000;66.0000
2262.4849;1266.0188;87.0000;66.0000
2289.4356;1264.8404;88.0000;66.0000
2315.6862;1263.6998;89.0000;66.0000
2341.8839;1262.5365;90.0000;66.0000
2368.5394;1261.2935;91.0000;66.0000
2394.9348;1260.0877;92.0000;66.0000
2420.9092;1259.0329;93.0000;66.0000
99.1152;1343.7516;13.0000;67.0000
126.8661;1343.5884;14.0000;67.0000
154.5866;1343.4627;15.0000;67.0000
182.4672;1343.2559;16.0000;67.0000
210.4623;1343.0393;17.0000;67.0000
238.5792;1342.7739;18.0000;67.0000
266.7263;1342.5484;19.0000;67.0000
295.3186;1342.2899;20.0000;67.0000
323.6022;1342.0893;21.0000;67.0000
351.9559;1341.8867;22.0000;67.0000
380.8368;1341.7287;23.0000;67.0000
409.6071;1341.5794;24.0000;67.0000
438.5329;1341.3971;25.0000;67.0000
467.5464;1341.1268;26.0000;67.0000
496.6737;1340.8549;27.0000;67.0000
525.8216;1340.5268;28.0000;67.0000
555.4411;1340.2325;29.0000;67.0000
584.5105;1339.9839;30.0000;67.0000
613.7211;1339.7057;31.0000;67.0000
643.6342;1339.5028;32.0000;67.0000
673.4628;1339.1616;33.0000;67.0000
702.8544;1338.6846;34.0000;67.0000
732.9739;1338.3892;35.0000;67.0000
762.6086;1338.1694;36.0000;67.0000
